decision_step,minute,c_uf,v_buf,c_aver,m_fp,price,q_uf,q_fp,q_fp_cmd,energy_cost_step,total_energy_cost,reward,safety_violation,dry_run_violation,low_conc_violation,low_buffer_fp_guarded,fp_busy,fp_total_cycles
262,1310,0.7170550227165222,2.495297431945801,0.7171546816825867,360.7999572753906,0.75,11.848648071289062,5.943321990966797,14.858304977416992,1.9214692750702869,509.2249573786067,-1.666286774738966,False,False,False,False,False,18
263,1315,0.7167394757270813,2.341411828994751,0.7170367240905762,362.78985595703125,0.75,13.165230751037598,15.011859893798828,15.011859893798828,1.964707038984275,511.18966441759096,-1.6090441166999097,False,False,False,False,False,18
264,1320,0.7163891792297363,2.470200538635254,0.7168284058570862,364.4256591796875,0.75,13.89188003540039,12.346414566040039,12.346414566040039,1.9460776397041493,513.135742057295,-1.6206069477126417,False,False,False,False,False,18
265,1325,0.7162482738494873,2.4480719566345215,0.7166325449943542,366.1822814941406,0.75,13.001450538635254,13.26699447631836,13.26699447631836,1.9462613833351896,515.0820034406305,-1.6111059736104103,False,False,False,False,False,18
266,1330,0.7162815928459167,2.267184257507324,0.7165033221244812,368.04974365234375,0.75,11.941183090209961,14.111833572387695,14.111833572387695,1.9466277639054883,517.0286312045359,-1.602566360151232,False,False,False,False,False,18
267,1335,0.7163603901863098,2.001878499984741,0.7164400815963745,369.9859313964844,0.75,11.451844215393066,14.635515213012695,14.635515213012695,1.9489383103277174,518.9775695148634,-1.599150903749416,False,False,False,False,False,18
268,1340,0.7164685726165771,1.8416213989257812,0.716437578201294,371.70001220703125,0.75,11.035343170166016,12.958427429199219,12.958427429199219,1.930843030366069,520.9084125452292,-1.6006308598410142,False,False,False,False,False,18
269,1345,0.7166225910186768,1.65571129322052,0.716493546962738,373.3853759765625,0.75,10.50948715209961,12.740407943725586,12.740407943725586,1.9263254383109678,522.8347379835403,-1.598863495233002,False,False,False,False,False,18
270,1350,0.7168439030647278,1.4824023246765137,0.7166125774383545,374.96014404296875,0.75,9.82162857055664,11.901336669921875,11.901336669921875,1.9168564993832995,524.7515944829237,-1.5991899161696057,False,False,False,False,False,18
271,1355,0.7171332240104675,1.3117811679840088,0.7168008089065552,376.43389892578125,0.75,9.085418701171875,11.132871627807617,11.132871627807617,1.9088775156414564,526.6604719985653,-1.6000902269468498,False,False,False,False,False,18
272,1360,0.7174416184425354,1.0153465270996094,0.7170705795288086,378.0474548339844,0.75,8.62360668182373,12.180822372436523,12.180822372436523,1.914258261258717,528.5747302598238,-1.5937473003258715,False,False,False,False,False,18
273,1365,0.7176464200019836,0.744249165058136,0.7174039483070374,379.66693115234375,0.75,8.961394309997559,12.21456298828125,15.268203735351562,1.9324911594850085,530.5072214193087,-1.6096833280784741,False,False,False,True,False,18
274,1370,0.7177550196647644,1.1694642305374146,0.7175897359848022,380.2436828613281,0.75,9.448607444763184,4.346027374267578,10.865068435668945,1.8960667103047335,532.4032881296135,-1.6603220915433292,False,False,False,True,True,19
275,1375,0.7177122831344604,2.0393178462982178,0.7176475524902344,380.2436828613281,0.75,10.438244819641113,0.0,16.227813720703125,1.8920597905530436,534.2953479201667,-1.7028538114977394,False,False,False,False,True,19
276,1380,0.7174926996231079,2.4386487007141113,0.7176201343536377,381.17626953125,0.46000000834465027,11.81617259979248,7.024202728271485,17.56050682067871,1.9352691271489875,536.2306170473158,-1.6671345332652843,False,False,False,False,False,19
277,1385,0.7171529531478882,2.3995249271392822,0.7174868583679199,382.9752502441406,0.46000000834465027,13.082819938659668,13.552305221557617,13.552305221557617,1.1956371459349642,537.4262541932507,-0.9321547368377405,False,False,False,False,False,19
278,1390,0.7168874144554138,2.259685754776001,0.7172858119010925,384.9520568847656,0.46000000834465027,13.221549987792969,14.899620056152344,14.899620056152344,1.2045333373846703,538.6307875306352,-0.9259340538893448,False,False,False,False,False,19
279,1395,0.7167667150497437,2.100270986557007,0.7170935869216919,386.88824462890625,0.46000000834465027,12.689338684082031,14.602315902709961,14.602315902709961,1.2001154275814092,539.8309029582168,-0.9252106512421486,False,False,False,False,False,19
280,1400,0.7168745398521423,2.2275876998901367,0.7170004844665527,388.1868896484375,0.46000000834465027,11.326815605163574,9.799016952514648,9.799016952514648,1.172833332992789,541.0037362912095,-0.9516583559384821,False,False,False,False,False,19
281,1405,0.7171432971954346,1.7838983535766602,0.7170207500457764,390.225341796875,0.46000000834465027,10.059410095214844,15.38368034362793,15.38368034362793,1.195983883545348,542.1997201747547,-0.9133086213280848,False,False,False,False,False,19
282,1410,0.7174211740493774,1.2801547050476074,0.717158854007721,392.29730224609375,0.46000000834465027,9.588343620300293,15.633268356323242,15.633268356323242,1.1965403064201967,543.3962604811751,-0.9111296099101881,False,False,False,False,False,19
283,1415,0.7176991105079651,1.0826623439788818,0.7173898220062256,393.8363342285156,0.46000000834465027,9.235801696777344,11.605709075927734,11.605709075927734,1.1729710570756593,544.5692315382507,-0.9325523671025251,False,False,False,False,False,19
284,1420,0.7179743051528931,0.8356921672821045,0.7176934480667114,395.418701171875,0.46000000834465027,8.959858894348145,11.923501586914062,14.904376983642578,1.1832588233540005,545.7524903616048,-0.9383427583165069,False,False,False,True,False,19
285,1425,0.7181774377822876,0.9024003744125366,0.7179626226425171,396.5303955078125,0.46000000834465027,9.169594764709473,8.369096374511718,13.948493957519531,1.173471034235949,546.9259613958408,-0.9671894369049996,False,False,False,True,False,19
286,1430,0.7182547450065613,0.7916101813316345,0.7181405425071716,398.0173034667969,0.46000000834465027,9.855841636657715,11.185324096679688,13.98165512084961,1.1808011472862232,548.106762543127,-0.9437670763645148,False,False,False,True,False,19
287,1435,0.7182862758636475,0.8954047560691833,0.71822589635849,399.21295166015625,0.46000000834465027,10.235687255859375,8.990151977539062,11.237689971923828,1.171285422693633,549.2780479658209,-0.9585046886690942,False,False,False,True,False,19
288,1440,0.718299388885498,1.0667411088943481,0.7182701826095581,400.3359680175781,0.46000000834465027,10.498678207397461,8.442641830444336,14.071069717407227,1.1774596068083032,550.4555075726291,2500.0,False,False,False,True,True,20
