decision_step,minute,c_uf,v_buf,c_aver,m_fp,price,q_uf,q_fp,q_fp_cmd,energy_cost_step,total_energy_cost,reward,safety_violation,fp_busy,fp_downtime_remain,fp_cycle_mass,fp_total_cycles,fp_batch_triggered
241,1205,0.7304628491401672,3.979421377182007,0.7287159562110901,327.0933532714844,1.159999966621399,6.172886371612549,2.594844102859497,2.594844102859497,2.905900144275132,558.0132395197098,-2.586798163999299,False,False,0,7.093362818623518,16,False
242,1210,0.7307237982749939,4.340948581695557,0.7289859652519226,327.5370178222656,1.159999966621399,7.5660481452941895,3.2277190685272217,3.2277190685272217,2.9109012902153353,560.9241408099252,-2.5843180348956456,False,False,0,7.537026897350472,16,False
243,1215,0.7303174734115601,4.9787797927856445,0.7292789220809937,328.1694030761719,1.159999966621399,12.250317573547363,4.596345901489258,4.596345901489258,2.9451140728223217,563.8692548827477,-2.6000137150659417,False,False,0,8.169388778277323,16,False
244,1220,0.7299249172210693,5.671009063720703,0.7294291257858276,328.8727722167969,1.159999966621399,13.41557788848877,5.108826637268066,5.108826637268066,2.9593986389572673,566.8286535217051,-2.6071889191385984,False,False,0,8.872761977314099,16,False
245,1225,0.7300211191177368,6.179218292236328,0.7295090556144714,329.54742431640625,1.159999966621399,10.997001647949219,4.89849328994751,4.89849328994751,2.933835304047674,569.7624888257526,-2.5864798137538525,False,False,0,9.547411475927277,16,False
246,1230,0.7288013696670532,7.261166572570801,0.7294485569000244,330.5926513671875,1.159999966621399,20.57163429260254,7.58825159072876,7.58825159072876,3.1130563106410287,572.8755451363936,-2.718130953435639,False,False,0,10.592658052693366,16,False
247,1235,0.7274839878082275,8.285402297973633,0.7291073799133301,332.2121276855469,1.159999966621399,24.054279327392578,11.763453483581543,11.763453483581543,3.2641863135190152,576.1397314499125,-2.808210864641587,False,False,0,12.21211827176245,16,False
248,1240,0.7266136407852173,7.86501407623291,0.7286348938941956,336.07525634765625,1.159999966621399,23.051239013671875,28.095895767211914,28.095895767211914,3.746705627378804,579.8864370772914,-3.0629850038885174,False,False,0,16.07524403116753,16,False
249,1245,0.7259169816970825,7.855231761932373,0.7280988693237305,339.2096252441406,1.159999966621399,22.7142276763916,22.83161735534668,22.83161735534668,3.473763481686154,583.3602005589775,-2.875636149408148,False,False,0,19.20963133253491,16,False
250,1250,0.7254868745803833,8.77965259552002,0.7276204824447632,340.5632629394531,1.159999966621399,20.964632034301758,9.871581268310546,24.678953170776367,3.2662698705919837,586.6264704295694,-2.8313532886121786,False,True,7,0.563251269042496,17,True
251,1255,0.7252273559570312,10.385102272033691,0.7272690534591675,340.5632629394531,1.159999966621399,19.26540184020996,0.0,58.08113479614258,3.0658907615788045,589.6923611911482,-2.7593016854209242,False,True,2,0.563251269042496,17,False
252,1260,0.7250493168830872,8.882745742797852,0.7269691228866577,345.4770812988281,0.75,17.913034439086914,35.94131240844727,59.90218734741211,6.304530630391374,595.9968918215396,-5.280970319806487,False,False,0,5.477091863364365,17,False
253,1265,0.7240393757820129,10.073403358459473,0.7264912128448486,346.7380065917969,0.75,23.5196475982666,9.231757164001465,9.231757164001465,2.0830595281488478,598.0799513496886,-1.773880081999047,False,False,0,6.738010530050815,17,False
254,1270,0.7237744927406311,10.018933296203613,0.7261158227920532,349.3578186035156,0.75,18.553489685058594,19.207128524780273,19.207128524780273,2.0870031374549685,600.1669544871437,-1.6687178494480426,False,False,0,9.357822708318679,17,False
255,1275,0.7235233187675476,8.651012420654297,0.7257453799247742,353.98516845703125,0.75,17.549118041992188,33.964176177978516,33.964176177978516,2.598596848268287,602.765551335412,-1.9685500619985876,False,False,0,13.985161476354563,17,False
256,1280,0.7229668498039246,9.99967098236084,0.7253463864326477,354.3680419921875,0.75,18.997570037841797,2.8136637210845947,2.8136637210845947,1.978210826365812,604.7437621617781,-1.7497595037158336,False,False,0,14.368039476522029,17,False
257,1285,0.7225814461708069,10.316455841064453,0.724994957447052,356.23291015625,0.75,17.521909713745117,13.720491409301758,13.720491409301758,1.998051137532859,606.7418132993113,-1.649056311471343,False,False,0,16.232910880374902,17,False
258,1290,0.7222087979316711,9.142208099365234,0.7246319651603699,360.4371337890625,0.75,16.874670028686523,30.96564483642578,30.96564483642578,2.4340096034860497,609.1758229027972,-1.854271001972094,False,True,10,0.43713139494178677,18,True
259,1295,0.7206314206123352,11.235796928405762,0.724001944065094,360.4371337890625,0.75,25.123065948486328,0.0,6.690333843231201,2.1128532961402415,611.2886761989377,-1.9015679665262175,False,True,5,0.43713139494178677,18,False
260,1300,0.7205110192298889,12.582252502441406,0.7236374616622925,360.4371337890625,0.75,16.15746307373047,0.0,35.6649284362793,1.938271885299034,613.2269480842366,-1.7444446967691305,False,False,0,0.43713139494178677,18,False
261,1305,0.7203305959701538,9.546961784362793,0.723271906375885,367.43218994140625,0.75,15.314594268798828,51.738075256347656,51.738075256347656,4.200097577462584,617.427045661699,-3.22048421665824,False,False,0,7.432176433167854,18,False
262,1310,0.7191106677055359,10.949943542480469,0.7226749658584595,368.08734130859375,0.75,21.688505172729492,4.852725028991699,4.852725028991699,2.0299053165224414,619.4569509782214,-1.7745025448546419,False,False,0,8.0873294333623,18,False
263,1315,0.7181422114372253,11.877704620361328,0.72208571434021,369.4059143066406,0.75,20.91797637939453,9.78484058380127,9.78484058380127,2.0276570733142307,621.4846080515356,-1.7194041084491074,False,False,0,9.405920152533554,18,False
264,1320,0.7180620431900024,8.436762809753418,0.7216045260429382,376.9702453613281,0.75,14.934449195861816,56.22576141357422,56.22576141357422,4.839936566585401,626.3245446181209,-3.75079797141679,False,False,0,16.970231883909435,18,False
265,1325,0.7170016169548035,9.870035171508789,0.7208933234214783,377.4078369140625,0.75,20.45785903930664,3.2585837841033936,3.2585837841033936,2.0039990075105205,628.3285436256314,-1.7685914412919719,False,False,0,17.407827702253144,18,False
266,1330,0.7162986397743225,10.438825607299805,0.7202810645103455,378.98284912109375,0.75,18.578380584716797,11.752897262573242,11.752897262573242,1.9978100378374275,630.3263536634689,-1.6720265760965511,False,False,0,18.982858426717314,18,False
267,1335,0.7156121730804443,11.018301010131836,0.719677209854126,380.5014343261719,0.75,18.29812240600586,11.344413757324219,56.722068786621094,2.565468519818743,632.8918221832877,-2.187436211944616,False,True,6,0.5014266253704704,19,True
268,1340,0.7146590948104858,12.680826187133789,0.7190728187561035,380.5014343261719,0.75,19.950302124023438,0.0,47.07148742675781,1.9941076592821947,634.88592984257,-1.7946968933539753,False,True,1,0.5014266253704704,19,False
269,1345,0.7144498825073242,10.768441200256348,0.7186110019683838,385.581787109375,0.75,15.172492980957031,38.1211181640625,47.651397705078125,3.3469241037101534,638.2328539462803,-2.6058031422242287,False,False,0,5.581783514306835,19,False
270,1350,0.7134153842926025,10.138691902160645,0.7179021239280701,389.21014404296875,0.75,19.712350845336914,27.269338607788086,27.269338607788086,2.3224428030805586,640.555296749361,-1.799929450769473,False,False,0,9.210146914344705,19,False
271,1355,0.7125382423400879,8.43809986114502,0.7170811295509338,394.4679870605469,0.75,19.200279235839844,39.60738754272461,39.60738754272461,3.0001326338857623,643.5554293832466,-2.279492154169129,False,False,0,14.467987118445421,19,False
272,1360,0.7121471762657166,5.8944292068481445,0.7161682844161987,400.6443786621094,0.75,16.111967086791992,46.63601379394531,58.29501724243164,4.536777325569347,648.0922067088159,-5.251496445288693,False,True,9,0.6443831531202591,20,True
273,1365,0.7115688323974609,7.2862467765808105,0.7153395414352417,400.6443786621094,0.75,16.70180892944336,0.0,43.63809585571289,1.944884649614127,650.03709135843,-1.7503961846527143,False,True,4,0.6443831531202591,20,False
274,1370,0.7108966112136841,7.62498140335083,0.7146428823471069,402.35955810546875,0.75,17.09764289855957,13.032827758789063,65.16413879394531,2.857551036537722,652.8946423949677,-6.859748925341725,False,False,0,2.359564350103369,20,False
275,1375,0.7102330923080444,3.3961076736450195,0.7135411500930786,411.263427734375,0.75,17.01776123046875,67.76424407958984,67.76424407958984,7.051980660188233,659.9466230551557,-28.606429279549815,False,False,0,11.26342302425553,20,False
276,1380,0.7096236348152161,0.5660479068756104,0.7106857299804688,417.88116455078125,0.46000000834465027,16.646484375,50.607200622558594,50.607200622558594,4.06971322893267,664.0163362840881,-20.207125226368934,False,False,0,17.881176352387342,20,False
277,1385,0.709234893321991,0.25247299671173096,0.709234893321991,420.3326110839844,0.46000000834465027,15.148380279541016,50.781776428222656,50.781776428222656,2.499171246099013,666.5155075301872,-908.3778040393371,False,True,10,0.33259631952654445,21,True
278,1390,0.7084815502166748,1.6750867366790771,0.7088475823402405,420.3326110839844,0.46000000834465027,17.071365356445312,0.0,53.14725112915039,1.1957712316152422,667.7112787618026,-1.076194108453718,False,True,5,0.33259631952654445,21,False
279,1395,0.7077187895774841,3.124236583709717,0.7084640860557556,420.3326110839844,0.46000000834465027,17.38979721069336,0.0,65.74469757080078,1.1983806144785916,668.9096593762813,-1.0785425530307324,False,False,0,0.33259631952654445,21,False
280,1400,0.7067063450813293,0.3204747140407562,0.7067063450813293,427.1487121582031,0.46000000834465027,19.228483200073242,69.11113739013672,69.11113739013672,4.5356438870556435,673.4453032633369,-381.12239174457875,False,False,0,7.148721218018011,21,False
281,1405,0.7067466974258423,0.2191440761089325,0.7067466974258423,428.9927673339844,0.46000000834465027,13.14864444732666,66.12078094482422,66.12078094482422,4.078542067577145,677.5238453309138,-908.2807919192722,False,False,0,8.992762841399156,21,False
282,1410,0.7066815495491028,0.2129598706960678,0.7066815495491028,430.642578125,0.46000000834465027,12.777592658996582,59.55191421508789,59.55191421508789,3.2934745689539007,680.8173198998677,-907.0886504628075,False,False,0,10.642572181698768,21,False
283,1415,0.7056339979171753,0.30234670639038086,0.7056339979171753,432.8301696777344,0.46000000834465027,18.14080238342285,59.31740951538086,59.31740951538086,3.30420887795085,684.1215287778184,-908.4428139772573,False,False,0,12.830182576539357,21,False
284,1420,0.7049551606178284,0.27983933687210083,0.7049551606178284,435.01104736328125,0.46000000834465027,16.790359497070312,66.46483612060547,66.46483612060547,4.146801884683523,688.2683306625021,-909.1842719364676,False,False,0,15.011042672640315,21,False
285,1425,0.7042693495750427,0.2841491401195526,0.7042693495750427,437.1792297363281,0.46000000834465027,17.048948287963867,64.92707824707031,64.92707824707031,3.9485679755072094,692.2168986380095,-908.9741678163009,False,False,0,17.179225327978088,21,False
286,1430,0.7037528157234192,0.27019450068473816,0.7037528157234192,439.2646179199219,0.46000000834465027,16.211669921875,59.8250732421875,59.8250732421875,3.3428464983378054,695.5597451363471,-908.2220806071354,False,False,0,19.264632831430617,21,False
287,1435,0.7031773924827576,1.1015663146972656,0.7033490538597107,440.0972595214844,0.46000000834465027,16.523494720458984,25.49384765625,63.734619140625,2.233128758765659,697.7928738951128,-364.09136710235373,False,True,7,0.0972533192164633,22,True
288,1440,0.7031986713409424,2.179456949234009,0.7032769918441772,440.0972595214844,0.46000000834465027,12.934687614440918,0.0,68.60868835449219,1.169909284881571,698.9627831799946,2500.0,False,True,2,0.0972533192164633,22,False
