decision_step,minute,c_uf,v_buf,c_aver,m_fp,price,q_uf,q_fp,energy_cost_step,total_energy_cost,reward,safety_violation
154,770,0.713424026966095,0.10528206825256348,0.713424026966095,239.18836975097656,0.75,6.316924095153809,25.680919647216797,2.156534886074314,383.87825688314683,-1.106438935553798,False
155,775,0.7140483856201172,0.12372802197933197,0.7140483856201172,240.13299560546875,0.75,7.423681259155273,25.683557510375977,2.1589763736250873,386.03723325677186,-1.1208136902498103,False
156,780,0.7145771384239197,0.13396665453910828,0.7145771384239197,241.1729736328125,0.75,8.037999153137207,25.028051376342773,2.139894364757467,388.1771276215293,-1.842706891224468,False
157,785,0.715365469455719,0.10912969708442688,0.715365469455719,242.07418823242188,0.75,6.547781944274902,25.973196029663086,2.166556513254359,390.34368413478353,-1.8778041703684158,False
158,790,0.7160396575927734,0.1163732260465622,0.7160396575927734,242.9840545654297,0.75,6.982393741607666,26.705856323242188,2.192460893859172,392.5361450286426,-1.9004250885581655,False
159,795,0.7164052724838257,0.1467178910970688,0.7164052724838257,244.09947204589844,0.75,8.80307388305664,26.59479331970215,2.193706582824788,394.72985161146744,-1.8851024253289401,False
160,800,0.7166554927825928,0.16419127583503723,0.7166554927825928,245.3751220703125,0.75,9.851476669311523,27.2452392578125,2.2210070122701175,396.95085862373764,-1.8968547185191298,False
161,805,0.7171849012374878,0.14129339158535004,0.7171849012374878,246.5343780517578,0.75,8.477603912353516,28.97574234008789,2.28310179137086,399.23396041510847,-1.962050368712485,False
162,810,0.7178289890289307,0.12781783938407898,0.7178289890289307,247.5734405517578,0.75,7.669070243835449,28.79197883605957,2.2731857474517083,401.50714616256016,-1.9627425700787446,False
163,815,0.7184532880783081,0.12594203650951385,0.7184532880783081,248.58108520507812,0.75,7.556521892547607,27.691370010375977,2.229698710400427,403.73684487296066,-1.926117077580872,False
164,820,0.7186934947967529,0.16366030275821686,0.7186934947967529,249.8282470703125,0.75,9.819618225097656,26.176067352294922,2.1833343815052872,405.9201792544659,-1.8652280333887699,False
165,825,0.7191383242607117,0.14757081866264343,0.7191383242607117,251.03404235839844,0.75,8.854249000549316,27.749357223510742,2.2358309267855954,408.1560101812514,-1.9157844560039414,False
166,830,0.7195793986320496,0.14755553007125854,0.7195793986320496,252.21563720703125,0.75,8.853331565856934,29.043838500976562,2.287191030708887,410.4432012119603,-1.9639441680310925,False
167,835,0.7201269268989563,0.13540108501911163,0.7201269268989563,253.3209991455078,0.75,8.124065399169922,28.97798728942871,2.2820981564291163,412.7252993683894,-1.9654596245319707,False
168,840,0.7206940650939941,0.12988831102848053,0.7206940650939941,254.37330627441406,0.75,7.793298244476318,26.836824417114258,2.199072590643376,414.92437195903284,-1.8949804701071165,False
169,845,0.7209840416908264,0.15617062151432037,0.7209840416908264,255.58738708496094,0.75,9.370237350463867,27.053342819213867,2.2120474655528364,417.1364194245857,-1.8937166463200625,False
170,850,0.7213866710662842,0.14704306423664093,0.7213866710662842,256.7862243652344,0.75,8.82258415222168,28.025394439697266,2.24628137184105,419.38270079642683,-1.9257449074312976,False
171,855,0.7220912575721741,0.11373838037252426,0.7220912575721741,257.75738525390625,0.75,6.824302673339844,26.923809051513672,2.199832028543728,421.5825328249705,-1.9021576739320838,False
172,860,0.7226609587669373,0.12061814218759537,0.7226609587669373,258.7211608886719,0.75,7.237088680267334,27.240615844726562,2.212182358244127,423.7947151832146,-1.9138608645325355,False
173,865,0.7228150963783264,0.1619153916835785,0.7228150963783264,259.9646301269531,0.75,9.714923858642578,27.852397918701172,2.243090116602144,426.0378052998167,-1.9193041059232954,False
174,870,0.7234543561935425,0.1154761016368866,0.7234543561935425,260.975341796875,0.75,6.928565979003906,25.212739944458008,2.142827323429242,428.1806326232459,-1.8476876451297655,False
175,875,0.7240666747093201,0.11201158165931702,0.7240666747093201,261.89019775390625,0.75,6.7206950187683105,26.798080444335938,2.195155175372678,430.37578779861866,-1.902452057328484,False
176,880,0.7243301272392273,0.14481927454471588,0.7243301272392273,263.01409912109375,0.75,8.689156532287598,29.558500289916992,2.3083622854231978,432.68415008404196,-1.9876136076974298,False
177,885,0.7248371839523315,0.12199551612138748,0.7248371839523315,264.0440368652344,0.75,7.319730758666992,25.764976501464844,2.161372876868003,434.8455229609099,-1.862839657112132,False
178,890,0.7252287864685059,0.1316019892692566,0.7252287864685059,265.1009216308594,0.75,7.896119117736816,27.056175231933594,2.207193363027101,437.0527163239371,-1.90192401540342,False
179,895,0.7253355979919434,0.1628674864768982,0.7253355979919434,266.37835693359375,0.75,9.772048950195312,29.458728790283203,2.3082448593247977,439.36096118326196,-1.9752242588842621,False
180,900,0.7255982160568237,0.15237212181091309,0.7255982160568237,267.6390075683594,0.75,9.142327308654785,29.32258415222168,2.299923582617091,441.6608847658791,-1.9690800718560013,False
181,905,0.7261094450950623,0.12631425261497498,0.7261094450950623,268.7135925292969,0.75,7.578855514526367,26.020675659179688,2.1704541640158608,443.83133892989497,-1.867441951946679,False
182,910,0.7265815734863281,0.12583467364311218,0.7265815734863281,269.74407958984375,0.75,7.550080299377441,26.923654556274414,2.201515027907277,446.0328539578021,-1.898925510035611,False
183,915,0.7267590165138245,0.1551850587129593,0.7267590165138245,270.96722412109375,0.75,9.311103820800781,30.25231170654297,2.3411590689466326,448.3740130267487,-2.009190739835409,False
184,920,0.7273688316345215,0.11123538017272949,0.7273688316345215,271.95147705078125,0.75,6.6741228103637695,24.523052215576172,2.1213126498907897,450.49532567663937,-1.8304407315953977,False
185,925,0.7278006076812744,0.12377440929412842,0.7278006076812744,272.9476318359375,0.75,7.426464557647705,27.938282012939453,2.2387684999235673,452.734094176563,-1.9351993332447326,False
186,930,0.7283211350440979,0.11201198399066925,0.7283211350440979,273.888427734375,0.75,6.720718860626221,25.72996711730957,2.158901771132098,454.8929959476951,-1.8677474658071043,False
187,935,0.7287012934684753,0.12346282601356506,0.7287012934684753,274.8866882324219,0.75,7.407769680023193,28.395374298095703,2.256564031149539,457.14955997884465,-1.9510469741601373,False
188,940,0.7290580868721008,0.1257474273443222,0.7290580868721008,275.9200744628906,0.75,7.5448455810546875,27.2617130279541,2.213709796385745,459.36326977523044,-1.9096697805635687,False
189,945,0.729245126247406,0.14464837312698364,0.729245126247406,277.08294677734375,0.75,8.678902626037598,29.405954360961914,2.301804120890537,461.665073896121,-1.9785934426736802,False
190,950,0.7296737432479858,0.12163318693637848,0.7296737432479858,278.1259460449219,0.75,7.2979912757873535,26.436153411865234,2.183816882665093,463.84889077878603,-1.8819950338213185,False
191,955,0.7298426628112793,0.1479642540216446,0.7298426628112793,279.30615234375,0.75,8.87785530090332,29.39105224609375,2.3018604101224724,466.1507511889085,-1.977257250691088,False
192,960,0.7296151518821716,0.19702653586864471,0.7296151518821716,280.8545227050781,1.0399999618530273,11.821592330932617,28.652414321899414,2.285536474365853,468.43628766327447,-1.9331137542230157,False
193,965,0.7299064993858337,0.15090569853782654,0.7299064993858337,282.1788635253906,1.0399999618530273,9.054342269897461,28.838857650756836,3.1608640300088284,471.5971516932834,-2.738830909198985,False
194,970,0.73048335313797,0.11594238132238388,0.73048335313797,283.19683837890625,1.0399999618530273,6.95654296875,28.825197219848633,3.1516521443589944,474.74880383764236,-2.755047155334825,False
195,975,0.7304279804229736,0.17902043461799622,0.7304279804229736,284.576171875,1.0399999618530273,10.741226196289062,27.761486053466797,3.1123278299030774,477.8611316675455,-2.6907485955286123,False
196,980,0.7306241393089294,0.1582515686750412,0.7306241393089294,285.9225769042969,1.0399999618530273,9.495094299316406,27.62417221069336,3.0971729720867227,480.95830463963216,-2.6797436141088737,False
197,985,0.7309417724609375,0.1441965401172638,0.7309417724609375,287.14227294921875,1.0399999618530273,8.651792526245117,28.270742416381836,3.127291758675584,484.08559639830776,-2.716987895917,False
198,990,0.7313418388366699,0.13147567212581635,0.7313418388366699,288.2554016113281,1.0399999618530273,7.888540744781494,28.34385871887207,3.1280289631990903,487.21362536150684,-2.7261746246404073,False
199,995,0.7316291928291321,0.13940851390361786,0.7316291928291321,289.4013977050781,1.0399999618530273,8.364510536193848,27.25149917602539,3.072399205362827,490.28602456686974,-2.6734799810152197,False
200,1000,0.7313181757926941,0.20671716332435608,0.7313181757926941,291.0084228515625,1.0399999618530273,12.403029441833496,26.370500564575195,3.0567056232238885,493.3427301900935,-2.6224721914331943,False
201,1005,0.7319561839103699,0.11050909012556076,0.7319561839103699,292.08758544921875,1.0399999618530273,6.630545616149902,28.830961227416992,3.1510399211436657,496.4937701112371,-2.7496026793759234,False
202,1010,0.731881320476532,0.1798505336046219,0.731881320476532,293.4696960449219,1.0399999618530273,10.791031837463379,27.206911087036133,3.0841080187982826,499.5778781300354,-2.6651286571630615,False
203,1015,0.7324178218841553,0.11640173941850662,0.7324178218841553,294.5451965332031,1.0399999618530273,6.984104156494141,27.041868209838867,3.056773140766498,502.634651270802,-2.6650575808367973,False
204,1020,0.7326335906982422,0.14361311495304108,0.7326335906982422,295.69781494140625,1.0399999618530273,8.61678695678711,27.07753562927246,3.0647765434951957,505.6994278142972,-2.6660875032176636,False
205,1025,0.7326679825782776,0.1642252504825592,0.7326679825782776,297.03399658203125,1.0399999618530273,9.853514671325684,26.5972843170166,3.047769780968153,508.74719759526533,-2.6360993465920752,False
206,1030,0.7329486608505249,0.139912948012352,0.7329486608505249,298.2427673339844,1.0399999618530273,8.394777297973633,27.3704776763916,3.0785861485541326,511.8257837438194,-2.674026853932997,False
207,1035,0.7334316372871399,0.11376530677080154,0.7334316372871399,299.23736572265625,1.0399999618530273,6.825918197631836,26.346412658691406,3.022492302266941,514.8482760460865,-2.6406729960620887,False
208,1040,0.733402669429779,0.16487155854701996,0.733402669429779,300.5311279296875,1.0399999618530273,9.892293930053711,25.44050407409668,2.9945711457154314,517.8428471918022,-2.5916136511400176,False
209,1045,0.7334659695625305,0.16065774857997894,0.7334659695625305,301.8822326660156,1.0399999618530273,9.63946533203125,26.525514602661133,3.0430465843757455,520.8858937761778,-2.630652857604542,False
210,1050,0.7336423397064209,0.15029805898666382,0.7336423397064209,303.15740966796875,1.0399999618530273,9.01788330078125,27.331920623779297,3.0795668670748033,523.9654606432526,-2.6695968665256338,False
211,1055,0.7339507341384888,0.13432949781417847,0.7339507341384888,304.30914306640625,1.0399999618530273,8.059769630432129,26.05161476135254,3.01296263434349,526.9784232775959,-2.619527234849155,False
212,1060,0.7345594167709351,0.09608928859233856,0.7345594167709351,305.1790771484375,1.0399999618530273,5.765357494354248,23.943344116210938,2.91612998132952,529.8945532589255,-2.5549234955115074,False
213,1065,0.7348698973655701,0.11973430216312408,0.7348698973655701,306.1449890136719,1.0399999618530273,7.18405818939209,24.326261520385742,2.9350728458443816,532.82962610477,-2.5642913616850302,False
214,1070,0.7351477742195129,0.12182226032018661,0.7351477742195129,307.16558837890625,1.0399999618530273,7.309335708618164,25.273117065429688,2.975216319099951,535.80484242387,-2.5960464740743334,False
215,1075,0.7354228496551514,0.1213965117931366,0.7354228496551514,308.187744140625,1.0399999618530273,7.283790588378906,25.448593139648438,2.9828310716466855,538.7876734955165,-2.6027776954444652,False
216,1080,0.7354821562767029,0.14536967873573303,0.7354821562767029,309.3711853027344,1.0399999618530273,8.722180366516113,24.938661575317383,2.966513622768481,541.7541871182851,-2.5751856722990505,False
217,1085,0.735617995262146,0.14134468138217926,0.735617995262146,310.5682373046875,1.0399999618530273,8.480680465698242,24.52957534790039,2.948324470715792,544.7025115890011,-2.5577276635421375,False
218,1090,0.7358670830726624,0.130306676030159,0.7358670830726624,311.6847839355469,1.0399999618530273,7.818400859832764,24.935916900634766,2.9625359954091306,547.6650475844104,-2.576958536322279,False
219,1095,0.736142635345459,0.12619486451148987,0.736142635345459,312.7558898925781,1.0399999618530273,7.571691513061523,23.912626266479492,2.9199731435854654,550.5850207279957,-2.5422877730406417,False
220,1100,0.7366478443145752,0.09835677593946457,0.7366478443145752,313.63323974609375,1.0399999618530273,5.901406764984131,23.399593353271484,2.8956319103683494,553.4806526383642,-2.5358805246806733,False
221,1105,0.7373103499412537,0.074010469019413,0.7373103499412537,314.3003234863281,1.0399999618530273,4.4406280517578125,22.130613327026367,2.8483008793582343,556.3289535177222,-2.5101034671532223,False
222,1110,0.7374566197395325,0.12342678755521774,0.7374566197395325,315.261962890625,1.0399999618530273,7.405607223510742,23.508255004882812,2.903882641366646,559.2328361590887,-2.5365632320835174,False
223,1115,0.7381259799003601,0.06862635910511017,0.7381259799003601,315.93670654296875,1.0399999618530273,4.117581367492676,21.419477462768555,2.824926127032825,562.0577622861214,-2.488455361117346,False
224,1120,0.738291323184967,0.11712267994880676,0.738291323184967,316.8488464355469,1.0399999618530273,7.027360916137695,24.166866302490234,2.9281862124189932,564.9859484985404,-2.5623959992389587,False
225,1125,0.7385732531547546,0.10865747928619385,0.7385732531547546,317.78643798828125,1.0399999618530273,6.519448757171631,22.793258666992188,2.875053326653111,567.8610018251936,-2.5125394414591202,False
226,1130,0.7391707897186279,0.07386620342731476,0.7391707897186279,318.4740295410156,1.0399999618530273,4.431972026824951,21.446456909179688,2.826130293282122,570.6871321184758,-2.4885107169471588,False
227,1135,0.7393584847450256,0.11419912427663803,0.7393584847450256,319.378173828125,1.0399999618530273,6.85194730758667,22.38907241821289,2.8619077430278734,573.5490398615036,-2.503385035720998,False
228,1140,0.7400366067886353,0.06269941478967667,0.7400366067886353,320.0007629394531,1.159999966621399,3.761965036392212,21.030004501342773,2.8126114050986644,576.3616512666022,-2.4815450843009765,False
229,1145,0.7406983971595764,0.057111382484436035,0.7406983971595764,320.4984436035156,1.159999966621399,3.426682949066162,20.714113235473633,3.1263699577125754,579.4880212243146,-2.7739178225994277,False
230,1150,0.7412505745887756,0.06372550874948502,0.7412505745887756,321.0328369140625,1.159999966621399,3.823530673980713,20.996061325073242,3.13606468014564,582.62408590446,-2.7797059830818562,False
231,1155,0.7417853474617004,0.06332837045192719,0.7417853474617004,321.5767517089844,1.159999966621399,3.7997021675109863,21.83585548400879,3.165352886349556,585.7894387908095,-2.8053035676829716,False
232,1160,0.7422033548355103,0.07491102069616318,0.7422033548355103,322.200439453125,1.159999966621399,4.494661331176758,22.002124786376953,3.1722653127194804,588.9617041035291,-2.8051439141710026,False
233,1165,0.7422203421592712,0.12213388830423355,0.7422203421592712,323.1693420410156,1.159999966621399,7.328033447265625,29.193668365478516,3.5402193440447043,592.5019234475735,-3.108686113715979,False
234,1170,0.7428146004676819,0.06636065989732742,0.7428146004676819,323.8362731933594,1.159999966621399,3.9816393852233887,19.028419494628906,3.0762209255856545,595.5781443731593,-2.7152435166858946,False
235,1175,0.743364691734314,0.0669829323887825,0.743364691734314,324.4126281738281,1.159999966621399,4.018975734710693,19.504030227661133,3.089696757329163,598.6678411304882,-2.7346193333821978,False
236,1180,0.7438086867332458,0.07666552811861038,0.7438086867332458,325.057861328125,1.159999966621399,4.599931716918945,22.42127799987793,3.1881528727904342,601.8559940032787,-2.8177200328247425,False
237,1185,0.744452714920044,0.05392700433731079,0.744452714920044,325.56353759765625,1.159999966621399,3.2356202602386475,18.549962997436523,3.0626886565690454,604.9186826598481,-2.71596604027909,False
238,1190,0.7449039816856384,0.07190316170454025,0.7449039816856384,326.15533447265625,1.159999966621399,4.314189910888672,23.004310607910156,3.2106454706242857,608.1293281304721,-2.84223686610394,False
239,1195,0.7448750734329224,0.12898579239845276,0.7448750734329224,327.1746520996094,1.159999966621399,7.739147663116455,41.16719055175781,4.680369059238816,612.8096971897111,-4.130784777520864,False
240,1200,0.7447639107704163,0.15216897428035736,0.7447639107704163,328.45355224609375,1.159999966621399,9.130138397216797,29.22418975830078,3.5507283474099003,616.3604255371212,-3.0933450894835834,False
241,1205,0.7451469302177429,0.10540291666984558,0.7451469302177429,329.4485778808594,1.159999966621399,6.324174880981445,13.594524383544922,2.9695942056444222,619.3300197427658,-2.5930319221211575,False
242,1210,0.7449743151664734,0.17192593216896057,0.7449743151664734,330.8246154785156,1.159999966621399,10.315555572509766,53.9429817199707,6.906812819184674,626.2368325619502,-6.106047904195495,False
243,1215,0.7443466186523438,0.24429890513420105,0.7443466186523438,332.8160095214844,1.159999966621399,14.657934188842773,67.0348892211914,10.613670750313036,636.8505033122631,-9.392991846177766,False
244,1220,0.7440205216407776,0.23197852075099945,0.7440205216407776,334.84442138671875,1.159999966621399,13.91871166229248,62.72806167602539,9.223083063845753,646.073586376109,-8.138503467991104,False
245,1225,0.7436389923095703,0.252302348613739,0.7436389923095703,336.98980712890625,1.159999966621399,15.138141632080078,23.066638946533203,3.291782540273263,649.3653689163824,-2.7909736018314923,False
246,1230,0.743353009223938,0.2517321705818176,0.743353009223938,339.1640930175781,1.159999966621399,15.103930473327637,64.53555297851562,9.797393221340089,659.1627621377228,-8.643710937428905,False
247,1235,0.742513120174408,0.3349396586418152,0.742513120174408,341.9074401855469,1.159999966621399,20.09638023376465,69.4959716796875,11.601715545799035,670.7644776835218,-10.222075123915841,False
248,1240,0.7425836324691772,0.2315715104341507,0.7425836324691772,344.0785827636719,1.159999966621399,13.894290924072266,37.991798400878906,4.353125717856035,675.1176034013781,-3.7441227468026383,False
249,1245,0.7427089214324951,0.21170854568481445,0.7427089214324951,345.935546875,1.159999966621399,12.702512741088867,43.73936080932617,5.070024943342344,680.1876283447206,-4.414465415494061,False
250,1250,0.7420336604118347,0.30781763792037964,0.7420336604118347,348.41845703125,1.159999966621399,18.469058990478516,69.80131530761719,11.672286960939648,691.8599153056601,-10.30642393146872,False
251,1255,0.7415599822998047,0.2945403754711151,0.7415599822998047,350.97088623046875,1.159999966621399,17.672422409057617,69.91944122314453,11.698046652131037,703.5579619577913,-10.32404904060461,False
252,1260,0.7414292693138123,0.2504063546657562,0.7414292693138123,353.1949768066406,0.75,15.024381637573242,65.53765869140625,10.11867730372851,713.6766392615198,-8.928880908042593,False
253,1265,0.741144597530365,0.26134932041168213,0.741144597530365,355.4170837402344,0.75,15.680959701538086,66.22356414794922,6.695678186038681,720.3723174475584,-5.848341836042856,False
254,1270,0.7408046722412109,0.2642664611339569,0.7408046722412109,357.6758117675781,0.75,15.855988502502441,69.50333404541016,7.440911420289414,727.8132288678478,-6.516122895945862,False
255,1275,0.7405068278312683,0.255276620388031,0.7405068278312683,359.875732421875,0.75,15.316597938537598,69.68824768066406,7.479078323156282,735.2923071910038,-6.5551777460288845,False
256,1280,0.7402610182762146,0.2430831491947174,0.7402610182762146,361.9749755859375,0.75,14.584988594055176,69.78350067138672,7.494507648028719,742.7868148390326,-6.577117522828857,False
257,1285,0.7400420904159546,0.2325916588306427,0.7400420904159546,363.9801330566406,0.75,13.955499649047852,69.90266418457031,7.517336482154489,750.3041513211872,-6.605190122623692,False
258,1290,0.7398383021354675,0.22324208915233612,0.7398383021354675,365.90216064453125,0.75,13.394525527954102,69.95549011230469,7.525324102351455,757.8294754235384,-6.6190277646528,False
259,1295,0.7395959496498108,0.22087737917900085,0.7395959496498108,367.7908020019531,0.75,13.252642631530762,69.9668197631836,7.526918912427001,765.3563943359654,-6.623136682481449,False
260,1300,0.7393032908439636,0.22169560194015503,0.7393032908439636,369.6794128417969,0.75,13.301735877990723,69.98408508300781,7.531467614919202,772.8878619508845,-6.627231039949412,False
261,1305,0.7390219569206238,0.21660909056663513,0.7390219569206238,371.5330810546875,0.75,12.996545791625977,69.98246002197266,7.528701409587785,780.4165633604725,-6.627538052972539,False
262,1310,0.7387022972106934,0.21759852766990662,0.7387022972106934,373.38311767578125,0.75,13.055912017822266,69.9920654296875,7.531469460926388,787.9480328213987,-6.630320885223083,False
263,1315,0.7383999228477478,0.21311087906360626,0.7383999228477478,375.2024841308594,0.75,12.786652565002441,69.99442291259766,7.530014605300138,795.4780474266988,-6.631462421090609,False
264,1320,0.7380489110946655,0.21641294658184052,0.7380489110946655,377.03485107421875,0.75,12.984776496887207,69.99413299560547,7.531425112192732,803.0094725388915,-6.631693821257033,False
265,1325,0.7377001643180847,0.2150949090719223,0.7377001643180847,378.86187744140625,0.75,12.905694961547852,69.99567413330078,7.531200221844074,810.5406727607357,-6.631918365287415,False
266,1330,0.7373466491699219,0.21461568772792816,0.7373466491699219,380.6814270019531,0.75,12.876941680908203,69.99689483642578,7.531279439377002,818.071952200113,-6.632588014800482,False
267,1335,0.7369911670684814,0.2140102982521057,0.7369911670684814,382.4940490722656,0.75,12.840618133544922,69.997802734375,7.53122801934749,825.6031802194605,-6.63309525088465,False
268,1340,0.7366425395011902,0.2124698907136917,0.7366425395011902,384.2932434082031,0.75,12.748193740844727,69.99798583984375,7.530591324151526,833.133771543612,-6.633596879372264,False
269,1345,0.7363014221191406,0.21075063943862915,0.7363014221191406,386.0762634277344,0.75,12.645038604736328,69.99822998046875,7.529901865968672,840.663673409581,-6.634268749565812,False
270,1350,0.735974907875061,0.20809146761894226,0.735974907875061,387.83660888671875,0.75,12.485487937927246,69.99798583984375,7.5287094129850685,848.1923828225661,-6.635012372419229,False
271,1355,0.7356184720993042,0.21055355668067932,0.7356184720993042,389.607177734375,0.75,12.63321304321289,69.99736785888672,7.529609036475203,855.7219918590414,-6.635001511605034,False
272,1360,0.7352590560913086,0.2108573466539383,0.7352590560913086,391.3819885253906,0.75,12.651440620422363,69.99748992919922,7.529769559826106,863.2517614188674,-6.634808163932621,False
273,1365,0.7349371910095215,0.2065240889787674,0.7349371910095215,393.1262512207031,0.75,12.39144515991211,69.99880981445312,7.528253293326782,870.7800147121941,-6.635886647914118,False
274,1370,0.7345709204673767,0.21101363003253937,0.7345709204673767,394.8915710449219,0.75,12.660818099975586,69.99789428710938,7.529934625342588,878.3099493375369,-6.635716796707438,False
275,1375,0.734247624874115,0.20664478838443756,0.734247624874115,396.6331481933594,0.75,12.398687362670898,69.99925231933594,7.528410036040613,885.8383593735778,-6.636240784492457,False
276,1380,0.7339256405830383,0.20606715977191925,0.7339256405830383,398.36181640625,0.46000000834465027,12.364029884338379,69.99938201904297,7.528202220608553,893.3665615941862,-6.637089902739465,False
277,1385,0.73362135887146,0.20376743376255035,0.73362135887146,400.0723876953125,0.46000000834465027,12.226045608520508,69.99930572509766,4.616710372642342,897.9832719668286,-4.204975267516106,False
278,1390,0.7333250045776367,0.20232991874217987,0.7333250045776367,401.7679138183594,0.46000000834465027,12.139795303344727,69.99945068359375,4.616378480421984,902.5996504472505,-8.393513435917713,False
279,1395,0.7330461144447327,0.19978001713752747,0.7330461144447327,403.44244384765625,0.46000000834465027,11.986801147460938,69.99949645996094,4.615770748701644,907.215421195952,-8.340511111407203,False
280,1400,0.7327280044555664,0.20362064242362976,0.7327280044555664,405.1368103027344,0.46000000834465027,12.217238426208496,69.99906921386719,4.61663909533877,911.8320602912905,-8.390944738536156,False
281,1405,0.7324607372283936,0.19826200604438782,0.7324607372283936,406.80029296875,0.46000000834465027,11.895720481872559,69.99942779541016,4.615402138747509,916.447462430038,-8.312527952482611,False
282,1410,0.7322142124176025,0.19514229893684387,0.7322142124176025,408.43267822265625,0.46000000834465027,11.708538055419922,69.99952697753906,4.6146971820427245,921.0621596120808,-8.234177246077596,False
283,1415,0.7319404482841492,0.19735057651996613,0.7319404482841492,410.0732421875,0.46000000834465027,11.841034889221191,69.99925231933594,4.615163592754065,925.6773232048346,-8.255114182508855,False
284,1420,0.7317190766334534,0.19142624735832214,0.7317190766334534,411.6767883300781,0.46000000834465027,11.485574722290039,69.99945831298828,4.613859370639456,930.291182575474,-8.161291481836644,False
285,1425,0.731496274471283,0.19053861498832703,0.731496274471283,413.263427734375,0.46000000834465027,11.432316780090332,69.99945068359375,4.613665230924681,934.9048478063986,-8.118928624466403,False
286,1430,0.7312901616096497,0.1880088597536087,0.7312901616096497,414.8307189941406,0.46000000834465027,11.280531883239746,69.99946594238281,4.613127196512364,939.5179750029109,-8.070029346854605,False
287,1435,0.7310155630111694,0.19512243568897247,0.7310155630111694,416.43994140625,0.46000000834465027,11.707345962524414,69.99916076660156,4.614638526115779,944.1326135290268,-8.176198522386645,False
288,1440,0.7308050394058228,0.18919773399829865,0.7308050394058228,418.0203857421875,0.46000000834465027,11.351863861083984,69.99925994873047,4.613348852788807,948.7459623818154,2500.0,False
