minute,c_uf,c_aver,v_buf,m_fp,price,q_uf_actual,q_fp_actual,total_energy_cost,fp_busy
758,0.7210855827894328,0.7210855827894328,0.0,188.77475170885887,0.75,11.924935340881348,11.924935340881348,41.59047949494222,False
759,0.7210579754922074,0.7210579754922074,0.0,189.09477608556213,0.75,11.924935340881348,11.924935340881348,41.60112876100409,False
760,0.7210310169915659,0.7210310169915659,0.0,189.41477374471228,0.75,11.924935340881348,11.924935340881348,41.61177802706596,False
761,0.7210046458098801,0.7210046458098801,0.0,189.73474527076235,0.75,11.924935340881348,11.924935340881348,41.62242729312783,False
762,0.7209788078238697,0.7209788078238697,0.0,190.05469119438004,0.75,11.924935340881348,11.924935340881348,41.633076559189696,False
763,0.7209534552703337,0.7209534552703337,0.0,190.37461199877117,0.75,11.924935340881348,11.924935340881348,41.643725825251565,False
764,0.7209285458958056,0.7209285458958056,0.0,190.69450812515691,0.75,11.924935340881348,11.924935340881348,41.65437509131343,False
765,0.7209040419612889,0.7209040419612889,0.0,191.01437997726225,0.75,11.924935340881348,11.924935340881348,41.6650243573753,False
766,0.7209324364596874,0.7209324364596874,0.0,191.2931231486518,0.75,10.390729904174805,10.390729904174805,41.672069499305834,False
767,0.7209580315070572,0.7209580315070572,0.0,191.57188841531985,0.75,10.390729904174805,10.390729904174805,41.67911464123637,False
768,0.7209811313064564,0.7209811313064564,0.0,191.85067362486944,0.75,10.390729904174805,10.390729904174805,41.6861597831669,False
769,0.7210020014767439,0.7210020014767439,0.0,192.12947685373692,0.75,10.390729904174805,10.390729904174805,41.69320492509743,False
770,0.721020874775353,0.721020874775353,0.0,192.40829637892946,0.75,10.390729904174805,10.390729904174805,41.700250067027966,False
771,0.7210085533770112,0.7210085533770112,0.0,192.7099799906889,0.75,11.243231773376465,11.243231773376465,41.70917541320225,False
772,0.720996375981849,0.720996375981849,0.0,193.01165222544077,0.75,11.243231773376465,11.243231773376465,41.71810075937654,False
773,0.7209843167252324,0.7209843167252324,0.0,193.3133131940256,0.75,11.243231773376465,11.243231773376465,41.72702610555083,False
774,0.7209723548155034,0.7209723548155034,0.0,193.61496298784718,0.75,11.243231773376465,11.243231773376465,41.735951451725114,False
775,0.7209604736612251,0.7209604736612251,0.0,193.91660168279938,0.75,11.243231773376465,11.243231773376465,41.7448767978994,False
776,0.7209486601413587,0.7209486601413587,0.0,194.21822934251048,0.75,11.243231773376465,11.243231773376465,41.75380214407369,False
777,0.7209369039953497,0.7209369039953497,0.0,194.5198460210171,0.75,11.243231773376465,11.243231773376465,41.762727490247975,False
778,0.7209251973137959,0.7209251973137959,0.0,194.8214517649617,0.75,11.243231773376465,11.243231773376465,41.77165283642226,False
779,0.7209135341134719,0.7209135341134719,0.0,195.123046615393,0.75,11.243231773376465,11.243231773376465,41.78057818259655,False
780,0.7209019100856187,0.7209019100856187,0.0,195.42463060933062,0.75,11.243231773376465,11.243231773376465,41.78950352877084,False
781,0.7209029166327564,0.7209029166327564,0.0,195.71642400825192,0.75,10.878198623657227,10.878198623657227,41.79758745853857,False
782,0.7209031991216189,0.7209031991216189,0.0,196.00821766243934,0.75,10.878198623657227,10.878198623657227,41.80567138830631,False
783,0.7209028375880543,0.7209028375880543,0.0,196.30001098993333,0.75,10.878198623657227,10.878198623657227,41.813755318074044,False
784,0.7209019029615598,0.7209019029615598,0.0,196.59180347287042,0.75,10.878198623657227,10.878198623657227,41.82183924784178,False
785,0.7209004581815853,0.7209004581815853,0.0,196.8835946502658,0.75,10.878198623657227,10.878198623657227,41.829923177609516,False
786,0.7209358947940561,0.7209358947940561,0.0,197.14644605385817,0.75,9.798226356506348,9.798226356506348,41.835830545030696,False
787,0.7209687373076724,0.7209687373076724,0.0,197.4093241931691,0.75,9.798226356506348,9.798226356506348,41.841737912451876,False
788,0.7209992588389124,0.7209992588389124,0.0,197.67222718147588,0.75,9.798226356506348,9.798226356506348,41.847645279873056,False
789,0.721027699814021,0.721027699814021,0.0,197.9351533272358,0.75,9.798226356506348,9.798226356506348,41.85355264729424,False
790,0.7210542728000889,0.7210542728000889,0.0,198.19810111151452,0.75,9.798226356506348,9.798226356506348,41.85946001471542,False
791,0.7210712999643375,0.7210712999643375,0.0,198.4671298134315,0.75,10.024291038513184,10.024291038513184,41.86578577281829,False
792,0.7210872746570366,0.7210872746570366,0.0,198.73617182549307,0.75,10.024291038513184,10.024291038513184,41.87211153092117,False
793,0.7211022996996016,0.7211022996996016,0.0,199.0052263571126,0.75,10.024291038513184,10.024291038513184,41.87843728902404,False
794,0.7211164683769866,0.7211164683769866,0.0,199.27429269531663,0.75,10.024291038513184,10.024291038513184,41.88476304712692,False
795,0.7211298656523754,0.7211298656523754,0.0,199.5433701978317,0.75,10.024291038513184,10.024291038513184,41.89108880522979,False
796,0.7211548362273594,0.7211548362273594,0.0,199.80302951397863,0.75,9.672675132751465,9.672675132751465,41.896771984873986,False
797,0.7211784676798562,0.7211784676798562,0.0,200.0627078349296,0.75,9.672675132751465,9.672675132751465,41.90245516451818,False
798,0.721200899928302,0.7212008999283019,0.16121125221252441,200.0627078349296,0.75,9.672675132751465,0.0,41.90517010966854,True
799,0.7212222586076003,0.721211579463039,0.32242250442504883,200.0627078349296,0.75,9.672675132751465,0.0,41.9078850548189,True
800,0.7212426569896417,0.7212219390057184,0.48363375663757324,200.0627078349296,0.75,9.672675132751465,0.0,41.91059999996926,True
801,0.7212872125836756,0.7212373372369375,0.6329314231872558,200.0627078349296,0.75,8.957859992980957,0.0,41.91275642351784,True
802,0.7213295661731304,0.7212549424668818,0.7822290897369384,200.0627078349296,0.75,8.957859992980957,0.0,41.914912847066425,True
803,0.7213699502298918,0.7212733780381093,0.931526756286621,200.0627078349296,0.75,8.957859992980957,0.0,41.91706927061501,True
804,0.7214085719486854,0.72129205652018,1.0808244228363035,200.0627078349296,0.75,8.957859992980957,0.0,41.91922569416359,True
805,0.7214456164857412,0.7213106981151313,1.230122089385986,200.0627078349296,0.75,8.957859992980957,0.0,41.92138211771218,True
806,0.7214692578729976,0.7213284437422112,1.385102033615112,200.0627078349296,0.75,9.298796653747559,0.0,41.92379425213662,True
807,0.7214923277978647,0.7213449397136829,1.540081977844238,200.0627078349296,0.75,9.298796653747559,0.0,42.301206386561056,True
808,0.7215148892700523,0.7213604823512428,1.5450619220733641,200.30446337130755,0.75,9.298796653747559,9.0,42.68100955597092,False
809,0.7215370007459895,0.7213765786149821,1.40004186630249,200.78799854999616,0.75,9.298796653747559,18.0,43.07754997027874,False
810,0.7215587162712563,0.7213947363065267,1.15689959526062,201.42972162776965,0.75,9.298796653747559,23.887332916259766,43.499667649262555,False
811,0.7215253281672187,0.7214123987728129,0.925519676208496,202.09430445303784,0.75,10.854109764099121,24.736904907226563,43.92815104068738,False
812,0.7214949336274297,0.7214258949586901,0.694139757156372,202.75891505995338,0.75,10.854109764099121,24.736904907226563,44.35663443211221,False
813,0.7214672269375677,0.7214344402098336,0.4627598381042479,203.4235432577728,0.75,10.854109764099121,24.736904907226563,44.785117823537036,False
814,0.7214419416162289,0.721436548507923,0.23137991905212385,204.08817579572738,0.75,10.854109764099121,24.736904907226563,45.21360121496186,False
815,0.7214188443626517,0.7214188443626517,0.0,204.75279234239324,0.75,10.854109764099121,24.736904907226553,45.26708460638669,False
816,0.7213832730054401,0.7213832730054401,0.0,205.05548773697765,0.75,11.267854690551758,11.267854690551758,45.27606872117274,False
817,0.7213503980757112,0.7213503980757112,0.0,205.35815231175556,0.75,11.267854690551758,11.267854690551758,45.285052835958794,False
818,0.7213199628361915,0.7213199628361915,0.0,205.66078835699446,0.75,11.267854690551758,11.267854690551758,45.29403695074485,False
819,0.7212917400648601,0.7212917400648601,0.0,205.96339794928386,0.75,11.267854690551758,11.267854690551758,45.3030210655309,False
820,0.721265527939956,0.721265527939956,0.0,206.26598297547247,0.75,11.267854690551758,11.267854690551758,45.31200518031695,False
821,0.7211939876701985,0.7211939876701985,0.0,206.60497896684907,0.75,12.626546859741211,12.626546859741211,45.32464687692672,False
822,0.7211271109900929,0.7211271109900929,0.0,206.9439047518403,0.75,12.626546859741211,12.626546859741211,45.33728857353649,False
823,0.7210644266203445,0.7210644266203445,0.0,207.2827647460667,0.75,12.626546859741211,12.626546859741211,45.34993027014626,False
824,0.7210055187244747,0.7210055187244747,0.0,207.62156292600463,0.75,12.626546859741211,12.626546859741211,45.36257196675603,False
825,0.7209500190674766,0.7209500190674766,0.0,207.96030287944058,0.75,12.626546859741211,12.626546859741211,45.3752136633658,False
826,0.7209481814083071,0.7209481814083071,0.0,208.259514338347,0.75,11.153183937072754,11.153183937072754,45.38392627132823,False
827,0.7209459850971193,0.7209459850971193,0.0,208.5587237621196,0.75,11.153183937072754,11.153183937072754,45.39263887929066,False
828,0.7209435091355645,0.7209435091355645,0.0,208.85793089164864,0.75,11.153183937072754,11.153183937072754,45.40135148725309,False
829,0.7209408171254762,0.7209408171254762,0.0,209.15713552676402,0.75,11.153183937072754,11.153183937072754,45.41006409521552,False
830,0.7209379603528493,0.7209379603528493,0.0,209.45633751482208,0.75,11.153183937072754,11.153183937072754,45.41877670317795,False
831,0.7209421752337913,0.7209421752337913,0.0,209.74992550795187,0.75,10.943771362304688,10.943771362304688,45.42700770338172,False
832,0.7209458663574781,0.7209458663574781,0.0,210.04351685707658,0.75,10.943771362304688,10.943771362304688,45.43523870358549,False
833,0.7209491070694215,0.7209491070694215,0.0,210.33711115271367,0.75,10.943771362304688,10.943771362304688,45.44346970378926,False
834,0.720951960033936,0.720951960033936,0.0,210.6307080423434,0.75,10.943771362304688,10.943771362304688,45.45170070399303,False
835,0.720954478890413,0.720954478890413,0.0,210.92430722220672,0.75,10.943771362304688,10.943771362304688,45.459931704196805,False
836,0.7209674566973395,0.7209674566973395,0.0,211.20953683653156,0.75,10.631372451782227,10.631372451782227,45.467477752458215,False
837,0.7209795426699633,0.7209795426699633,0.0,211.4947771269016,0.75,10.631372451782227,10.631372451782227,45.475023800719626,False
838,0.7209908388045556,0.7209908388045556,0.0,211.78002739601882,0.75,10.631372451782227,10.631372451782227,45.482569848981036,False
839,0.7210014340862312,0.7210014340862312,0.0,212.06528702511613,0.75,10.631372451782227,10.631372451782227,45.49011589724245,False
840,0.7210114062875853,0.7210114062875853,0.0,212.35055546406787,0.75,10.631372451782227,10.631372451782227,45.49766194550386,False
841,0.7210385352078168,0.7210385352078168,0.0,212.62206105259705,0.75,10.117609024047852,10.117609024047852,45.504166016266595,False
842,0.7210641224443739,0.7210641224443739,0.0,212.89358815686882,0.75,10.117609024047852,10.117609024047852,45.51067008702933,False
843,0.7210883301817971,0.7210883301817971,0.0,213.16513561862632,0.75,10.117609024047852,10.117609024047852,45.51717415779207,False
844,0.7211113009404592,0.7211113009404592,0.0,213.4367023991915,0.75,10.117609024047852,10.117609024047852,45.52367822855481,False
845,0.7211331606124278,0.7211331606124278,0.0,213.70828756553072,0.75,10.117609024047852,10.117609024047852,45.530182299317545,False
846,0.7211147249802132,0.7211147249802132,0.0,214.01033883521984,0.75,11.253232955932617,11.253232955932617,45.53913148475213,False
847,0.721097758233966,0.721097758233966,0.0,214.31237423360872,0.75,11.253232955932617,11.253232955932617,45.54808067018672,False
848,0.7210820983145135,0.7210820983145135,0.0,214.61439498396717,0.75,11.253232955932617,11.253232955932617,45.55702985562131,False
849,0.7210676052278076,0.7210676052278076,0.0,214.9164021784304,0.75,11.253232955932617,11.253232955932617,45.5659790410559,False
850,0.7210541575258959,0.7210541575258959,0.0,215.21839679538465,0.75,11.253232955932617,11.253232955932617,45.574928226490485,False
851,0.7210651875499872,0.7210651875499872,0.0,215.502080013548,0.75,10.570533752441406,10.570533752441406,45.58234546647433,False
852,0.721075641654374,0.721075641654374,0.0,215.78577241645763,0.75,10.570533752441406,10.570533752441406,45.589762706458174,False
853,0.7210855895962162,0.7210855895962162,0.0,216.0694735597152,0.75,10.570533752441406,10.570533752441406,45.59717994644202,False
854,0.7210950920446747,0.7210950920446747,0.0,216.35318305218405,0.75,10.570533752441406,10.570533752441406,45.60459718642586,False
855,0.7211042018026677,0.7211042018026677,0.0,216.63690054908625,0.75,10.570533752441406,10.570533752441406,45.61201442640971,False
856,0.7211439820716706,0.7211439820716706,0.0,216.89653237173468,0.75,9.671976089477539,9.671976089477539,45.61769637397446,False
857,0.7211816364489628,0.7211816364489628,0.0,217.15619447406817,0.75,9.671976089477539,9.671976089477539,45.623378321539214,False
858,0.7212173895788716,0.7212173895788716,0.0,217.41588533081304,0.75,9.671976089477539,9.671976089477539,45.62906026910397,False
859,0.7212514385965046,0.7212514385965046,0.0,217.675603574709,0.75,9.671976089477539,9.671976089477539,45.63474221666872,False
860,0.7212839571595594,0.7212839571595594,0.0,217.9353479777215,0.75,9.671976089477539,9.671976089477539,45.64042416423347,False
861,0.7212946854588852,0.7212946854588852,0.0,218.2109034069434,0.75,10.260382652282715,10.260382652282715,45.647207483404046,False
862,0.7213053744212663,0.7213053744212663,0.0,218.48646795887095,0.75,10.260382652282715,10.260382652282715,45.65399080257462,False
863,0.7213160199015336,0.7213160199015336,0.0,218.76204159672514,0.75,10.260382652282715,10.260382652282715,45.66077412174519,False
864,0.721326620177223,0.721326620177223,0.0,219.03762428225266,0.75,10.260382652282715,10.260382652282715,45.667557440915765,False
865,0.7213371756458857,0.7213371756458857,0.0,219.31321597753544,0.75,10.260382652282715,10.260382652282715,45.67434076008634,False
866,0.7212997749159373,0.7212997749159373,0.0,219.62587131391751,0.75,11.641624450683594,11.641624450683594,45.684248904650026,False
867,0.7212652725584662,0.7212652725584662,0.0,219.93849324149787,0.75,11.641624450683594,11.641624450683594,45.694157049213715,False
868,0.7212333589682851,0.7212333589682851,0.0,220.25108427050347,0.75,11.641624450683594,11.641624450683594,45.7040651937774,False
869,0.7212037646095427,0.7212037646095426,0.1940270741780599,220.25108427050347,0.75,11.641624450683594,0.0,45.70879847175142,True
870,0.7211762536297022,0.7211900094432743,0.3880541483561198,220.25108427050347,0.75,11.641624450683594,0.0,45.71353174972544,True
871,0.7212148943674284,0.7211973680969839,0.5509772618611654,220.25108427050347,0.75,9.775386810302734,0.0,45.71633410445642,True
872,0.7212513737664731,0.7212096939053014,0.713900375366211,220.25108427050347,0.75,9.775386810302734,0.0,45.7191364591874,True
873,0.7212859358688731,0.7212238619760234,0.8768234888712565,220.25108427050347,0.75,9.775386810302734,0.0,45.721938813918385,True
874,0.7213187924267506,0.7212387391421248,1.039746602376302,220.25108427050347,0.75,9.775386810302734,0.0,45.724741168649366,True
875,0.7213501278441183,0.7212538312193246,1.2026697158813475,220.25108427050347,0.75,9.775386810302734,0.0,45.72754352338035,True
876,0.7213287844656571,0.7212639478287483,1.3903009732564289,220.25108427050347,0.75,11.257875442504883,0.0,45.73182398465783,True
877,0.7213093070731867,0.7212693418462026,1.5779322306315102,220.25108427050347,0.75,11.257875442504883,0.0,45.73610444593531,True
878,0.7212914936725701,0.7212716960610688,1.7655634880065916,220.25108427050347,0.75,11.257875442504883,0.0,46.11538490721279,True
879,0.7212751679761178,0.7212720295881199,1.803194745381673,220.49277358483684,0.75,11.257875442504883,9.0,46.497056403475696,False
880,0.7212601757286184,0.7212709124067548,1.6908260027567543,220.97615054095667,0.75,11.257875442504883,18.0,46.89546514463656,False
881,0.721182641084258,0.7212608138180112,1.459284973144531,221.70119329747658,0.75,13.107538223266602,27.0,47.34177901165436,False
882,0.7211102504589886,0.7212412133603333,1.12111977259318,222.59797512970488,0.75,13.107538223266602,33.39745025634765,47.84571443234484,False
883,0.7210424523948242,0.7212088085737065,0.7829545720418292,223.49466696337268,0.75,13.107538223266602,33.39745025634765,48.349649853035324,False
884,0.7209787638276471,0.721158639608259,0.44478937149047826,224.39121948129602,0.75,13.107538223266602,33.39745025634765,48.853585273725805,False
885,0.7209187599554459,0.7210796504219393,0.10662417093912746,225.2875527001669,0.75,13.107538223266602,33.39745025634765,49.35752069441629,False
886,0.7209158587681891,0.7209158587681891,0.0,225.7684813898247,0.75,11.527838706970215,17.925288963317865,49.38100761956189,False
887,0.7209125553526325,0.7209125553526325,0.0,226.07770976139352,0.75,11.527838706970215,11.527838706970215,49.390628066598715,False
888,0.7209089220805894,0.7209089220805894,0.0,226.3869346536608,0.75,11.527838706970215,11.527838706970215,49.40024851363554,False
889,0.7209050172015224,0.7209050172015224,0.0,226.69615580657788,0.75,11.527838706970215,11.527838706970215,49.40986896067236,False
890,0.7209008875043019,0.7209008875043019,0.0,227.005373004911,0.75,11.527838706970215,11.527838706970215,49.419489407709186,False
891,0.7208792430336075,0.7208792430336075,0.0,227.328202851287,0.75,12.036134719848633,12.036134719848633,49.43043937190981,False
892,0.7208585095645281,0.7208585095645281,0.0,227.6510119703451,0.75,12.036134719848633,12.036134719848633,49.44138933611044,False
893,0.7208385958920257,0.7208385958920257,0.0,227.97380118302203,0.75,12.036134719848633,12.036134719848633,49.45233930031107,False
894,0.7208194202257346,0.7208194202257346,0.0,228.2965712283346,0.75,12.036134719848633,12.036134719848633,49.463289264511694,False
895,0.7208009091135704,0.7208009091135704,0.0,228.61932277174125,0.75,12.036134719848633,12.036134719848633,49.47423922871232,False
896,0.7207933584136076,0.7207933584136076,0.0,228.93390045781825,0.75,11.731587409973145,11.731587409973145,49.48437885436197,False
897,0.7207857075990958,0.7207857075990958,0.0,229.24847069090183,0.75,11.731587409973145,11.731587409973145,49.49451848001162,False
898,0.7207779719602865,0.7207779719602865,0.0,229.56303338855912,0.75,11.731587409973145,11.731587409973145,49.50465810566127,False
899,0.7207701634142786,0.7207701634142786,0.0,229.877588479972,0.75,11.731587409973145,11.731587409973145,49.51479773131092,False
900,0.7207622912877979,0.7207622912877979,0.0,230.19213590341272,0.75,11.731587409973145,11.731587409973145,49.52493735696057,False
901,0.7207790884558265,0.7207790884558265,0.0,230.48722354752798,0.75,11.005228996276855,11.005228996276855,49.53330780741686,False
902,0.7207943411666304,0.7207943411666304,0.0,230.78232512989226,0.75,11.005228996276855,11.005228996276855,49.54167825787315,False
903,0.7208082132594864,0.7208082132594864,0.0,231.07743938949886,0.75,11.005228996276855,11.005228996276855,49.55004870832944,False
904,0.7208208480544201,0.7208208480544201,0.0,231.37256519614573,0.75,11.005228996276855,11.005228996276855,49.55841915878573,False
905,0.7208323711379928,0.7208323711379928,0.0,231.66770153426583,0.75,11.005228996276855,11.005228996276855,49.56678960924202,False
906,0.7208556234582479,0.7208556234582479,0.0,231.95286852328647,0.75,10.632719993591309,10.632719993591309,49.574338527284695,False
907,0.7208772142313058,0.7208772142313058,0.0,232.2380545797746,0.75,10.632719993591309,10.632719993591309,49.58188744532737,False
908,0.7208973087550665,0.7208973087550665,0.0,232.52325838361173,0.75,10.632719993591309,10.632719993591309,49.58943636337004,False
909,0.7209160525288116,0.7209160525288116,0.0,232.80847874292374,0.75,10.632719993591309,10.632719993591309,49.596985281412714,False
910,0.7209335740591039,0.7209335740591039,0.0,233.09371457912127,0.75,10.632719993591309,10.632719993591309,49.60453419945539,False
911,0.720931855314022,0.720931855314022,0.0,233.3931213079034,0.75,11.161026954650879,11.161026954650879,49.61326520069498,False
912,0.7209302187850949,0.7209302187850949,0.0,233.69252651927098,0.75,11.161026954650879,11.161026954650879,49.62199620193458,False
913,0.7209286391236327,0.7209286391236327,0.0,233.99193026596043,0.75,11.161026954650879,11.161026954650879,49.630727203174175,False
914,0.7209270957412303,0.7209270957412303,0.0,234.29133258161772,0.75,11.161026954650879,11.161026954650879,49.63945820441377,False
915,0.7209255721082818,0.7209255721082818,0.0,234.59073348456204,0.75,11.161026954650879,11.161026954650879,49.64818920565337,False
916,0.7208735820602972,0.7208735820602972,0.0,234.92952906104614,0.75,12.631609916687012,12.631609916687012,49.6608461157572,False
917,0.7208247436501971,0.7208247436501971,0.0,235.26827340155052,0.75,12.631609916687012,12.631609916687012,49.67350302586104,False
918,0.7207787059092448,0.7207787059092448,0.0,235.60696945206703,0.75,12.631609916687012,12.631609916687012,49.686159935964874,False
919,0.7207351629525575,0.7207351629525575,0.0,235.94561983642217,0.75,12.631609916687012,12.631609916687012,49.69881684606871,False
920,0.7206938469468803,0.7206938469468803,0.0,236.2842268964398,0.75,12.631609916687012,12.631609916687012,49.711473756172545,False
921,0.7207238729158505,0.7207238729158505,0.0,236.56830389947368,0.75,10.59640121459961,10.59640121459961,49.718945582352596,False
922,0.720751453643615,0.720751453643615,0.0,236.85240516600436,0.75,10.59640121459961,10.59640121459961,49.72641740853265,False
923,0.7207768571566012,0.7207768571566012,0.0,237.13652878270233,0.75,10.59640121459961,10.59640121459961,49.7338892347127,False
924,0.7208003156380884,0.7208003156380884,0.0,237.42067304004073,0.75,10.59640121459961,10.59640121459961,49.74136106089275,False
925,0.72082203105589,0.72082203105589,0.0,237.70483640580878,0.75,10.59640121459961,10.59640121459961,49.7488328870728,False
926,0.7207595121968959,0.7207595121968959,0.0,238.0535833373315,0.75,13.00722885131836,13.00722885131836,49.76265281960967,False
927,0.7207007164380352,0.7207007164380352,0.0,238.40226677833905,0.75,13.00722885131836,13.00722885131836,49.77647275214654,False
928,0.7206452230504484,0.7206452230504484,0.0,238.7508903065962,0.75,13.00722885131836,13.00722885131836,49.79029268468341,False
929,0.7205926652632646,0.7205926652632646,0.0,239.09945710196442,0.75,13.00722885131836,13.00722885131836,49.80411261722028,False
930,0.7205427220779824,0.7205427220779824,0.0,239.44796999618677,0.75,13.00722885131836,13.00722885131836,49.817932549757145,False
931,0.7205478795939445,0.7205478795939445,0.0,239.75491260112932,0.75,11.45555591583252,11.45555591583252,49.827373160420485,False
932,0.7205518390254027,0.7205518390254027,0.0,240.06185896929102,0.75,11.45555591583252,11.45555591583252,49.836813771083825,False
933,0.720554736260898,0.720554736260898,0.190925931930542,240.06185896929102,0.75,11.45555591583252,0.0,49.84132370069041,True
934,0.7205566873217013,0.7205557117929259,0.381851863861084,240.06185896929102,0.75,11.45555591583252,0.0,49.845833630296994,True
935,0.7205577916887504,0.7205564050931765,0.572777795791626,240.06185896929102,0.75,11.45555591583252,0.0,49.85034355990358,True
936,0.7205073141575614,0.7205429740856516,0.7885277589162192,240.06185896929102,0.75,12.944997787475586,0.0,49.85685125499262,True
937,0.7204593232282034,0.720525005306807,1.0042777220408123,240.06185896929102,0.75,12.944997787475586,0.0,49.86335895008166,True
938,0.7204135377169664,0.720505296443573,1.2200276851654055,240.06185896929102,0.75,12.944997787475586,0.0,49.8698666451707,True
939,0.7203697116244345,0.7204849265326199,1.4357776482899987,240.06185896929102,0.75,12.944997787475586,0.0,49.876374340259744,True
940,0.7203276289283738,0.7204643825070219,1.6515276114145918,240.06185896929102,0.75,12.944997787475586,0.0,49.882882035348786,True
941,0.7203225499065011,0.7204491785584767,1.8498699665069585,240.06185896929102,0.75,11.900541305541992,0.0,49.88793820226867,True
942,0.7203166460556142,0.7204363471570308,2.048212321599325,240.06185896929102,0.75,11.900541305541992,0.0,50.26799436918856,True
943,0.7203100082720911,0.7204251952262781,2.0965546766916914,240.3029152960087,0.75,11.900541305541992,9.0,50.650441571093864,False
944,0.720302713772473,0.7204146114759284,1.9948970317840578,240.78501215043843,0.75,11.900541305541992,18.0,51.049626017897126,False
945,0.720294828518036,0.7204037810972557,1.8322280089060468,241.36513419516066,0.75,11.900541305541992,21.660682678222656,51.46301521709068,False
946,0.7202169724795405,0.7203827635647788,1.5535644690195722,242.18624314685786,0.75,13.94087028503418,30.660682678222656,51.94068079784571,False
947,0.7201430601787568,0.7203515891711371,1.1871188672383628,243.14831017377685,0.75,13.94087028503418,35.92760639190674,52.47591385041663,False
948,0.7200726448504663,0.7203059478788544,0.8206732654571535,244.1102412539969,0.75,13.94087028503418,35.92760639190674,53.011146902987555,False
949,0.7200053363824191,0.7202396448445565,0.454227663675944,245.07197488241317,0.75,13.94087028503418,35.92760639190674,53.54637995555848,False
950,0.7199407926572986,0.720138542748772,0.0877820618947347,246.033407512763,0.75,13.94087028503418,35.92760639190674,54.0816130081294,False
951,0.7199310596201981,0.7199310596201981,0.0,246.5056967307204,0.75,12.389925003051758,17.656848716735837,54.105373969960496,False
952,0.7199202075267913,0.7199202075267913,0.0,246.83703048938924,0.75,12.389925003051758,12.389925003051758,54.11731818494407,False
953,0.719908364753891,0.719908364753891,0.0,247.168352100476,0.75,12.389925003051758,12.389925003051758,54.12926239992764,False
954,0.7198956395082521,0.7198956395082521,0.0,247.4996606593422,0.75,12.389925003051758,12.389925003051758,54.14120661491121,False
955,0.7198821234920458,0.7198821234920458,0.0,247.8309553555193,0.75,12.389925003051758,12.389925003051758,54.153150829894784,False
956,0.7198330842981558,0.7198330842981558,0.0,248.18967564241703,0.75,13.417637825012207,13.417637825012207,54.16832062706349,False
957,0.7197855923772414,0.7197855923772414,0.0,248.5483431932166,0.75,13.417637825012207,13.417637825012207,54.18349042423219,False
958,0.7197394648167883,0.7197394648167883,0.0,248.90695953111668,0.75,13.417637825012207,13.417637825012207,54.19866022140089,False
959,0.7196945414738046,0.7196945414738046,0.0,249.2655260008419,0.75,13.417637825012207,13.417637825012207,54.213830018569595,False
960,0.7196506817896917,0.7196506817896917,0.0,249.62404379050537,0.75,13.417637825012207,13.417637825012207,54.2289998157383,False
961,0.719636814012275,0.719636814012275,0.0,249.95956971186953,1.04,12.557699203491211,12.557699203491211,54.246244445841455,False
962,0.7196219538406334,0.7196219538406334,0.0,250.29508019920152,1.04,12.557699203491211,12.557699203491211,54.26348907594461,False
963,0.719606204576503,0.719606204576503,0.0,250.63057432992858,1.04,12.557699203491211,12.557699203491211,54.28073370604777,False
964,0.719589655365571,0.719589655365571,0.0,250.9660512742024,1.04,12.557699203491211,12.557699203491211,54.297978336150926,False
965,0.7195723833566522,0.7195723833566522,0.0,251.30151028242787,1.04,12.557699203491211,12.557699203491211,54.31522296625408,False
966,0.7195750696436221,0.7195750696436221,0.0,251.62072586419816,1.04,11.94953727722168,11.94953727722168,54.330081533017555,False
967,0.7195758974103684,0.7195758974103684,0.0,251.9399422639146,1.04,11.94953727722168,11.94953727722168,54.34494009978103,False
968,0.7195750536005682,0.7195750536005682,0.0,252.2591578298322,1.04,11.94953727722168,11.94953727722168,54.3597986665445,False
969,0.7195727019309712,0.7195727019309712,0.0,252.57837107199313,1.04,11.94953727722168,11.94953727722168,54.37465723330797,False
970,0.7195689862351191,0.7195689862351191,0.0,252.89758064259934,1.04,11.94953727722168,11.94953727722168,54.38951580007144,False
971,0.7195755910445646,0.7195755910445646,0.0,253.20773680954497,1.04,11.610387802124023,11.610387802124023,54.403144795089375,False
972,0.7195803720377765,0.7195803720377765,0.0,253.51789756671786,1.04,11.610387802124023,11.610387802124023,54.41677379010731,False
973,0.7195835034454587,0.7195835034454587,0.0,253.82806133039304,1.04,11.610387802124023,11.610387802124023,54.43040278512524,False
974,0.7195851392680233,0.7195851392680233,0.0,254.13822666465396,1.04,11.610387802124023,11.610387802124023,54.44403178014317,False
975,0.7195854162290561,0.7195854162290561,0.0,254.44839226483154,1.04,11.610387802124023,11.610387802124023,54.4576607751611,False
976,0.71952908796947,0.71952908796947,0.0,254.80166899771416,1.04,13.22646713256836,13.22646713256836,54.477809855384066,False
977,0.7194750910626648,0.7194750910626648,0.0,255.15488668743063,1.04,13.22646713256836,13.22646713256836,54.49795893560703,False
978,0.7194231455745234,0.7194231455745234,0.0,255.5080475873762,1.04,13.22646713256836,13.22646713256836,54.518108015829995,False
979,0.719373009529549,0.719373009529549,0.0,255.86115368527845,1.04,13.22646713256836,13.22646713256836,54.53825709605296,False
980,0.7193244730844653,0.7193244730844653,0.0,256.2142067385327,1.04,13.22646713256836,13.22646713256836,54.55840617627592,False
981,0.7193327846991208,0.7193327846991208,0.0,256.5238858293939,1.04,11.601244926452637,11.601244926452637,54.572002999214206,False
